
Processing get_correlation_functions.cxx++...


TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.608

TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.664



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.664



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.672



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.672



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.680



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.680



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.688



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.688



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.696



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.696



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.704



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.704



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.712



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.712



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.720



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.720



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.728



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.728



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.736



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.736



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.744



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.744



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.752



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.752



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.760



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.760



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.768



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.768



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.776



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.776



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.784



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.784



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.792



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.792



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.800



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.800



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.808



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.808



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.816



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.816



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.824



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.824



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.832



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.832



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.840



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.840



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.848



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.848



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.856



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.856



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.864



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.864



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.872



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.872



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.880



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.880



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.888



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.888



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.896



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.896



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.904



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.904



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.912



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.912



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.920



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.920



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.928



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.928



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.936



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.936



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.944



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.944



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.952



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.952



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.960



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.960



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.968



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.968



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.976



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.976



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.984



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.984



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.992



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.992



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1000



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1000



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1008



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1008



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1016



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1016



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1024



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1024



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1032



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1032



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1040



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1040



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1048



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1048



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1056



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1056



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1064



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1064



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1072



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1072



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1080



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1080



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1088



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1088



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1096



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1096



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1104



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1104



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1112



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1112



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1120



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1120



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1128



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1128



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1136



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1136



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1144



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1144



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1152



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1152



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1160



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1160



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1168



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1168



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1176



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1176



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1184



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1184



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1192



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1192



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1200



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1200



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1208



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1208



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1216



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1216



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1224



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1224



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1232



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1232



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1240



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1240



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1248



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1248



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1256



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1256



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1264



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1264



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1272



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1272



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1280



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1280



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1288



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1288



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1296



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1296



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1304



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1304



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1312



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1312



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1320



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1320



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1328



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1328



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1336



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1336



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1344



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1344



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1352



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1352



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1360



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1360



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1368



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1368



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1376



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1376



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1384



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1384



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1392



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1392



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1400



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1400



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1408



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1408



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1416



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1416



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1424



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1424



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1432



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1432



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1440



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1440



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1448



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1448



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1456



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1456



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1464



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1464



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1472



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1472



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1480



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1480



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1488



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1488



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1496



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1496



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1504



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1504



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1512



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1512



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1520



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1520



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1528



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1528



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1536



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1536



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1544



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1544



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1552



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1552



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1560



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1560



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1568



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1568



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1576



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1576



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1584



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1584



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1592



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1592



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1600



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1600



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1608



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1608



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1616



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1616



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1624



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1624



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1632



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1632



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1640



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1640



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1648



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1648



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1656



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1656



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1664



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1664



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1672



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1672



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1680



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1680



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1688



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1688



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1696



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1696



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1704



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1704



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1712



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1712



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1720



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1720



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1728



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1728



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1736



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1736



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1744



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1744



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1752



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1752



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1760



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1760



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1768



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1768



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1776



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1776



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1784



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1784



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1792



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1792



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1800



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1800



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1808



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1808



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1816



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1816



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1824



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1824



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1832



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1832



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1840



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1840



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1848



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1848



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1856



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1856



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1864



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1864



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1872



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1872



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1880



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1880



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1888



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1888



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1896



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1896



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1904



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1904



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1912



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1912



TWO POINT CORRELATION: ../tsrc0/nuc3pt.dat.1920



THREE POINT CORRELATION: ../tsrc0/nuc3pt.dat.1920

